player_name,player_position,race,example_year,example_team,league_level,player_id
paris johnson jr.,OL,nonwhite,2025,arizona_cardinals,NFL,4078
parker clements,OL,white,2025,las_vegas_raiders,NFL,4079
parker ehinger,OL,white,2021,detroit_lions,NFL,4080
parker ferguson,OL,white,2022,denver_broncos,NFL,4081
pat elflein,OL,white,2023,arizona_cardinals,NFL,4082
patrick mekari,OL,nonwhite,2025,jacksonville_jaguars,NFL,4083
patrick morris,OL,white,2020,denver_broncos,NFL,4084
patrick omameh,OL,nonwhite,2021,carolina_panthers,NFL,4085
patrick paul,OL,nonwhite,2025,miami_dolphins,NFL,4086
paul adams,OL,white,2021,tennessee_titans,NFL,4087
penei sewell,OL,nonwhite,2025,detroit_lions,NFL,4088
peter skoronski,OL,white,2025,tennessee_titans,NFL,4089
phil haynes,OL,nonwhite,2023,seattle_seahawks,NFL,4090
pier-olivier lestage,OL,,2022,seattle_seahawks,NFL,4091
prince tega wanogho,OL,nonwhite,2023,kansas_city_chiefs,NFL,4092
quenton nelson,OL,white,2025,indianapolis_colts,NFL,4093
quinn bailey,OL,white,2024,denver_broncos,NFL,4094
quinn meinerz,OL,white,2025,denver_broncos,NFL,4095
quinton spain,OL,nonwhite,2021,cincinnati_bengals,NFL,4096
r.j. prince,OL,nonwhite,2020,baltimore_ravens,NFL,4097
raiqwon o'neal,OL,nonwhite,2025,atlanta_falcons,NFL,4098
rashaad coward,OL,nonwhite,2023,houston_texans,NFL,4099
rashawn slater,OL,nonwhite,2025,los_angeles_chargers,NFL,4100
rasheed walker,OL,nonwhite,2025,green_bay_packers,NFL,4101
rashod hill,OL,nonwhite,2021,minnesota_vikings,NFL,4102
reginald mckenzie,OL,nonwhite,2022,baltimore_ravens,NFL,4103
reid holskey,OL,white,2025,new_york_giants,NFL,4104
richard gouraige,OL,nonwhite,2025,buffalo_bills,NFL,4105
richie incognito,OL,white,2021,las_vegas_raiders,NFL,4106
rick leonard,OL,white,2022,atlanta_falcons,NFL,4107
rick wagner,OL,white,2020,green_bay_packers,NFL,4108
ricky lee,OL,nonwhite,2025,jacksonville_jaguars,NFL,4109
ricky stromberg,OL,white,2025,chicago_bears,NFL,4110
riley reiff,OL,white,2023,new_england_patriots,NFL,4111
rob havenstein,OL,white,2025,los_angeles_rams,NFL,4112
robert hainsey,OL,white,2025,jacksonville_jaguars,NFL,4113
robert hunt,OL,nonwhite,2025,carolina_panthers,NFL,4114
robert jones,OL,nonwhite,2025,dallas_cowboys,NFL,4115
roderick johnson,OL,nonwhite,2023,philadelphia_eagles,NFL,4116
rodger saffold,OL,nonwhite,2023,cleveland_browns,NFL,4117
rodney hudson,OL,nonwhite,2022,arizona_cardinals,NFL,4118
roger rosengarten,OL,white,2025,baltimore_ravens,NFL,4119
ronald leary,OL,white,2020,denver_broncos,NFL,4120
ronnie stanley,OL,nonwhite,2025,baltimore_ravens,NFL,4121
ross pierschbacher,OL,white,2023,philadelphia_eagles,NFL,4122
ross reynolds,OL,white,2021,tennessee_titans,NFL,4123
roy mbaeteka,OL,nonwhite,2025,miami_dolphins,NFL,4124
royce newman,OL,white,2025,los_angeles_rams,NFL,4125
rush reimer,OL,,2025,buffalo_bills,NFL,4126
russell bodine,OL,white,2020,detroit_lions,NFL,4127
russell okung,OL,nonwhite,2020,carolina_panthers,NFL,4128
ryan bates,OL,nonwhite,2025,chicago_bears,NFL,4129
ryan coll,OL,,2024,indianapolis_colts,NFL,4130
ryan groy,OL,white,2020,los_angeles_chargers,NFL,4131
ryan hayes,OL,white,2025,atlanta_falcons,NFL,4132
ryan hunter,OL,white,2022,los_angeles_chargers,NFL,4133
ryan jensen,OL,white,2024,tampa_bay_buccaneers,NFL,4134
ryan johnson,OL,,2024,tampa_bay_buccaneers,NFL,4135
ryan kalil,OL,nonwhite,2020,new_york_jets,NFL,4136
ryan kelly,OL,white,2025,minnesota_vikings,NFL,4137
ryan mccollum,OL,white,2025,pittsburgh_steelers,NFL,4138
ryan nelson,OL,,2025,los_angeles_chargers,NFL,4139
ryan neuzil,OL,white,2025,atlanta_falcons,NFL,4140
ryan pope,OL,nonwhite,2020,green_bay_packers,NFL,4141
ryan ramczyk,OL,white,2025,new_orleans_saints,NFL,4142
ryan roberts,OL,nonwhite,2020,los_angeles_chargers,NFL,4143
ryan swoboda,OL,nonwhite,2023,atlanta_falcons,NFL,4144
ryan van demark,OL,white,2025,buffalo_bills,NFL,4145
saahdiq charles,OL,nonwhite,2025,carolina_panthers,NFL,4146
sadarius hutcherson,OL,nonwhite,2022,tampa_bay_buccaneers,NFL,4147
sage doxtater,OL,nonwhite,2022,new_orleans_saints,NFL,4148
sal wormley,OL,nonwhite,2025,jacksonville_jaguars,NFL,4149
sam cosmi,OL,nonwhite,2025,washington_commanders,NFL,4150
sam jones,OL,white,2021,new_york_giants,NFL,4151
sam mustipher,OL,nonwhite,2025,denver_broncos,NFL,4152
sam schlueter,OL,,2022,new_york_jets,NFL,4153
sam tecklenburg,OL,white,2023,carolina_panthers,NFL,4154
sam tevi,OL,nonwhite,2021,indianapolis_colts,NFL,4155
sam young,OL,white,2021,las_vegas_raiders,NFL,4156
samuel cosmi,OL,white,2023,washington_commanders,NFL,4157
samuel jackson,OL,nonwhite,2025,new_york_jets,NFL,4158
sataoa laumea,OL,nonwhite,2025,new_orleans_saints,NFL,4159
savion washington,OL,nonwhite,2025,los_angeles_chargers,NFL,4160
scott quessenberry,OL,white,2024,houston_texans,NFL,4161
sean harlow,OL,white,2024,miami_dolphins,NFL,4162
sean maginn,OL,white,2023,los_angeles_rams,NFL,4163
sean pollard,OL,,2020,baltimore_ravens,NFL,4164
sean rhyan,OL,nonwhite,2025,green_bay_packers,NFL,4165
sebastian gutierrez,OL,nonwhite,2025,new_england_patriots,NFL,4166
sedrick van pran-granger,OL,nonwhite,2025,buffalo_bills,NFL,4167
senio kelemete,OL,nonwhite,2021,los_angeles_chargers,NFL,4168
seth mclaughlin,OL,white,2025,cincinnati_bengals,NFL,4169
shamarious gilmore,OL,,2022,seattle_seahawks,NFL,4170
shane lemieux,OL,white,2025,seattle_seahawks,NFL,4171
shaq mason,OL,nonwhite,2024,houston_texans,NFL,4172
shaquille mason,OL,nonwhite,2022,tampa_bay_buccaneers,NFL,4173
shon coleman,OL,nonwhite,2022,chicago_bears,NFL,4174
sidy sow,OL,nonwhite,2025,houston_texans,NFL,4175
silas dzansi,OL,nonwhite,2024,tampa_bay_buccaneers,NFL,4176
simon stepaniak,OL,,2021,green_bay_packers,NFL,4177
sincere haynesworth,OL,nonwhite,2025,arizona_cardinals,NFL,4178
solomon kindley,OL,nonwhite,2022,new_york_giants,NFL,4179
spencer anderson,OL,nonwhite,2025,pittsburgh_steelers,NFL,4180
spencer brown,OL,white,2025,buffalo_bills,NFL,4181
spencer burford,OL,nonwhite,2025,san_francisco_49ers,NFL,4182
spencer long,OL,white,2020,san_francisco_49ers,NFL,4183
spencer pulley,OL,white,2021,miami_dolphins,NFL,4184
spencer rolland,OL,white,2024,green_bay_packers,NFL,4185
stefen wisniewski,OL,white,2020,kansas_city_chiefs,NFL,4186
steve avila,OL,nonwhite,2025,los_angeles_rams,NFL,4187
steven gonzalez,OL,white,2020,arizona_cardinals,NFL,4188
steven jones,OL,nonwhite,2025,pittsburgh_steelers,NFL,4189
steven losoya,OL,white,2025,carolina_panthers,NFL,4190
stone forsythe,OL,nonwhite,2025,las_vegas_raiders,NFL,4191
storm norton,OL,white,2025,atlanta_falcons,NFL,4192
sua opeta,OL,white,2025,philadelphia_eagles,NFL,4193
t.j. clemmings,OL,nonwhite,2020,chicago_bears,NFL,4194
taliese fuaga,OL,nonwhite,2025,new_orleans_saints,NFL,4195
tanner owen,OL,,2022,new_orleans_saints,NFL,4196
tanor bortolini,OL,white,2025,indianapolis_colts,NFL,4197
tashawn manning,OL,nonwhite,2024,cincinnati_bengals,NFL,4198
tate ratledge,OL,white,2025,detroit_lions,NFL,4199
taylor decker,OL,white,2025,detroit_lions,NFL,4200
taylor lewan,OL,white,2022,tennessee_titans,NFL,4201
taylor moton,OL,nonwhite,2025,carolina_panthers,NFL,4202
ted karras,OL,white,2025,cincinnati_bengals,NFL,4203
ted larsen,OL,white,2021,new_york_giants,NFL,4204
terence steele,OL,nonwhite,2025,dallas_cowboys,NFL,4205
terron armstead,OL,nonwhite,2025,miami_dolphins,NFL,4206
teton saltes,OL,nonwhite,2021,new_york_jets,NFL,4207
teven jenkins,OL,white,2025,cleveland_browns,NFL,4208
thayer munford,OL,nonwhite,2023,las_vegas_raiders,NFL,4209
thayer munford jr.,OL,nonwhite,2025,new_england_patriots,NFL,4210
theo benedet,OL,white,2025,chicago_bears,NFL,4211
timon parris,OL,nonwhite,2022,minnesota_vikings,NFL,4212
timothy mckay,OL,nonwhite,2025,washington_commanders,NFL,4213
tj bass,OL,white,2025,dallas_cowboys,NFL,4214
tom compton,OL,white,2022,denver_broncos,NFL,4215
tommy champion,OL,,2021,seattle_seahawks,NFL,4216
tommy doyle,OL,nonwhite,2024,buffalo_bills,NFL,4217
tommy kraemer,OL,white,2023,new_orleans_saints,NFL,4218
tony bergstrom,OL,white,2020,san_francisco_49ers,NFL,4219
torricelli simpkins iii,OL,white,2025,new_orleans_saints,NFL,4220
trai turner,OL,nonwhite,2023,new_orleans_saints,NFL,4221
travis clayton,OL,nonwhite,2025,buffalo_bills,NFL,4222
travis frederick,OL,white,2020,dallas_cowboys,NFL,4223
travis glover,OL,nonwhite,2025,green_bay_packers,NFL,4224
tre'vour wallace-simms,OL,nonwhite,2022,houston_texans,NFL,4225
tremayne anchrum,OL,nonwhite,2025,jacksonville_jaguars,NFL,4226
trent brown,OL,nonwhite,2025,houston_texans,NFL,4227
trent scott,OL,nonwhite,2025,washington_commanders,NFL,4228
trent williams,OL,nonwhite,2025,san_francisco_49ers,NFL,4229
trente jones,OL,,2024,green_bay_packers,NFL,4230
trenton brown,OL,nonwhite,2023,new_england_patriots,NFL,4231
trenton scott,OL,nonwhite,2023,washington_commanders,NFL,4232
trevor keegan,OL,white,2025,dallas_cowboys,NFL,4233
trevor penning,OL,white,2025,los_angeles_chargers,NFL,4234
trevor reid,OL,,2024,minnesota_vikings,NFL,4235
trey adams,OL,nonwhite,2020,buffalo_bills,NFL,4236
trey hill,OL,nonwhite,2025,chicago_bears,NFL,4237
trey hopkins,OL,nonwhite,2021,cincinnati_bengals,NFL,4238
trey pipkins,OL,nonwhite,2025,los_angeles_chargers,NFL,4239
trey smith,OL,nonwhite,2025,kansas_city_chiefs,NFL,4240
trey wedig,OL,white,2025,arizona_cardinals,NFL,4241
tristan wirfs,OL,nonwhite,2025,tampa_bay_buccaneers,NFL,4242
tristen hoge,OL,nonwhite,2021,denver_broncos,NFL,4243
troy fautanu,OL,nonwhite,2025,pittsburgh_steelers,NFL,4244
trystan colon,OL,nonwhite,2025,detroit_lions,NFL,4245
trystan colon-castillo,OL,,2020,baltimore_ravens,NFL,4246
ty nsekhe,OL,nonwhite,2024,los_angeles_rams,NFL,4247
ty sambrailo,OL,white,2021,tennessee_titans,NFL,4248
tykeem doss,OL,nonwhite,2024,pittsburgh_steelers,NFL,4249
tylan grable,OL,nonwhite,2025,buffalo_bills,NFL,4250
tyler beach,OL,white,2024,pittsburgh_steelers,NFL,4251
tyler biadasz,OL,white,2025,washington_commanders,NFL,4252
tyler booker,OL,nonwhite,2025,dallas_cowboys,NFL,4253
tyler cooper,OL,white,2025,arizona_cardinals,NFL,4254
tyler gauthier,OL,white,2021,washington_commanders,NFL,4255
tyler guyton,OL,nonwhite,2025,dallas_cowboys,NFL,4256
tyler haycraft,OL,,2020,new_york_giants,NFL,4257
tyler jones,OL,nonwhite,2020,denver_broncos,NFL,4258
tyler larsen,OL,white,2023,washington_commanders,NFL,4259
tyler linderbaum,OL,nonwhite,2025,baltimore_ravens,NFL,4260
tyler mclellan,OL,white,2025,tampa_bay_buccaneers,NFL,4261
tyler shatley,OL,white,2024,jacksonville_jaguars,NFL,4262
tyler smith,OL,nonwhite,2025,dallas_cowboys,NFL,4263
tyler steen,OL,nonwhite,2025,philadelphia_eagles,NFL,4264
tyler vrabel,OL,white,2024,atlanta_falcons,NFL,4265
tyre phillips,OL,nonwhite,2025,cleveland_browns,NFL,4266
tyree st. louis,OL,nonwhite,2021,los_angeles_chargers,NFL,4267
tyrell crosby,OL,nonwhite,2021,detroit_lions,NFL,4268
tyrese robinson,OL,nonwhite,2025,new_england_patriots,NFL,4269
tyron smith,OL,nonwhite,2025,dallas_cowboys,NFL,4270
tyrone wheatley,OL,nonwhite,2023,new_england_patriots,NFL,4271
tyrone wheatley jr.,OL,nonwhite,2025,atlanta_falcons,NFL,4272
tytus howard,OL,nonwhite,2025,houston_texans,NFL,4273
valentin senn,OL,white,2025,arizona_cardinals,NFL,4274
vederian lowe,OL,nonwhite,2025,new_england_patriots,NFL,4275
vershon lee,OL,,2025,minnesota_vikings,NFL,4276
victor salako,OL,nonwhite,2020,buffalo_bills,NFL,4277
vitaliy gurman,OL,nonwhite,2024,new_york_jets,NFL,4278
walker little,OL,white,2025,jacksonville_jaguars,NFL,4279
walter rouse,OL,nonwhite,2025,minnesota_vikings,NFL,4280
wanya morris,OL,nonwhite,2025,kansas_city_chiefs,NFL,4281
warren mcclendon jr.,OL,nonwhite,2025,los_angeles_rams,NFL,4282
wes martin,OL,white,2023,cleveland_browns,NFL,4283
wes schweitzer,OL,white,2025,new_england_patriots,NFL,4284
wesley french,OL,white,2025,cleveland_browns,NFL,4285
weston richburg,OL,white,2021,san_francisco_49ers,NFL,4286
will campbell,OL,white,2025,new_england_patriots,NFL,4287
will clapp,OL,white,2025,new_orleans_saints,NFL,4288
will fries,OL,white,2025,minnesota_vikings,NFL,4289
will hernandez,OL,nonwhite,2025,arizona_cardinals,NFL,4290
will holden,OL,white,2021,detroit_lions,NFL,4291
will putnam,OL,white,2025,las_vegas_raiders,NFL,4292
will richardson,OL,nonwhite,2022,jacksonville_jaguars,NFL,4293
will sherman,OL,nonwhite,2025,new_orleans_saints,NFL,4294
william dunkle,OL,nonwhite,2023,pittsburgh_steelers,NFL,4295
william sherman,OL,nonwhite,2023,denver_broncos,NFL,4296
william sweet,OL,nonwhite,2020,dallas_cowboys,NFL,4297
willie beavers,OL,nonwhite,2022,washington_commanders,NFL,4298
willie lampkin,OL,nonwhite,2025,philadelphia_eagles,NFL,4299
willie tyler,OL,,2024,new_york_jets,NFL,4300
willie wright,OL,white,2022,las_vegas_raiders,NFL,4301
willis patrick,OL,,2024,los_angeles_chargers,NFL,4302
wyatt bowles,OL,white,2025,los_angeles_rams,NFL,4303
wyatt davis,OL,nonwhite,2024,cleveland_browns,NFL,4304
wyatt miller,OL,nonwhite,2022,carolina_panthers,NFL,4305
wyatt milum,OL,white,2025,jacksonville_jaguars,NFL,4306
wyatt teller,OL,white,2025,cleveland_browns,NFL,4307
x'zauvea gadlin,OL,,2024,tennessee_titans,NFL,4308
xavier delgado,OL,nonwhite,2024,tampa_bay_buccaneers,NFL,4309
xavier newman-johnson,OL,nonwhite,2025,new_york_jets,NFL,4310
xavier su'a-filo,OL,nonwhite,2021,cincinnati_bengals,NFL,4311
xavier truss,OL,nonwhite,2025,new_orleans_saints,NFL,4312
yasir durant,OL,nonwhite,2025,new_england_patriots,NFL,4313
yodny cajuste,OL,nonwhite,2025,miami_dolphins,NFL,4314
yosh nijman,OL,white,2025,carolina_panthers,NFL,4315
yosuah nijman,OL,nonwhite,2022,green_bay_packers,NFL,4316
zac kerin,OL,white,2020,tennessee_titans,NFL,4317
zach banner,OL,nonwhite,2021,pittsburgh_steelers,NFL,4318
zach frazier,OL,white,2025,pittsburgh_steelers,NFL,4319
zach fulton,OL,nonwhite,2021,new_york_giants,NFL,4320
zach shackelford,OL,nonwhite,2020,tampa_bay_buccaneers,NFL,4321
zach thomas,OL,white,2025,indianapolis_colts,NFL,4322
zach tom,OL,nonwhite,2025,green_bay_packers,NFL,4323
zachary thomas,OL,,2022,los_angeles_rams,NFL,4324
zack bailey,OL,white,2025,minnesota_vikings,NFL,4325
zack johnson,OL,white,2025,detroit_lions,NFL,4326
zack martin,OL,white,2024,dallas_cowboys,NFL,4327
zak zinter,OL,white,2025,cleveland_browns,NFL,4328
zein obeid,OL,,2022,detroit_lions,NFL,4329
zeke correll,OL,white,2025,minnesota_vikings,NFL,4330
zion johnson,OL,nonwhite,2025,los_angeles_chargers,NFL,4331
zuri henry,OL,,2024,new_england_patriots,NFL,4332
aaron rodgers,QB,white,2025,pittsburgh_steelers,NFL,4333
adrian martinez,QB,nonwhite,2025,san_francisco_49ers,NFL,4334
aidan o'connell,QB,white,2025,las_vegas_raiders,NFL,4335
aj mccarron,QB,white,2023,cincinnati_bengals,NFL,4336
alex mcgough,QB,white,2023,green_bay_packers,NFL,4337
alex smith,QB,white,2020,washington_commanders,NFL,4338
alex tanney,QB,white,2020,new_york_giants,NFL,4339
andrew peasley,QB,,2024,new_york_jets,NFL,4340
andy dalton,QB,white,2025,carolina_panthers,NFL,4341
anthony brown,QB,nonwhite,2024,buffalo_bills,NFL,4342
anthony gordon,QB,white,2021,denver_broncos,NFL,4343
anthony richardson,QB,nonwhite,2025,indianapolis_colts,NFL,4344
austin reed,QB,white,2025,chicago_bears,NFL,4345
bailey zappe,QB,white,2025,cleveland_browns,NFL,4346
baker mayfield,QB,white,2025,tampa_bay_buccaneers,NFL,4347
ben dinucci,QB,white,2025,denver_broncos,NFL,4348
ben roethlisberger,QB,white,2021,pittsburgh_steelers,NFL,4349
ben wooldridge,QB,white,2025,new_england_patriots,NFL,4350
blaine gabbert,QB,white,2023,kansas_city_chiefs,NFL,4351
blake bortles,QB,white,2021,new_orleans_saints,NFL,4352
bo nix,QB,white,2025,denver_broncos,NFL,4353
brady cook,QB,white,2025,new_york_jets,NFL,4354
brandon allen,QB,white,2025,tennessee_titans,NFL,4355
brandon peters,QB,,2022,los_angeles_chargers,NFL,4356
braxton burmeister,QB,white,2023,los_angeles_rams,NFL,4357
brett hundley,QB,nonwhite,2022,baltimore_ravens,NFL,4358
brett rypien,QB,white,2025,minnesota_vikings,NFL,4359
brian hoyer,QB,nonwhite,2023,las_vegas_raiders,NFL,4360
brian lewerke,QB,white,2021,new_york_giants,NFL,4361
brock purdy,QB,white,2025,san_francisco_49ers,NFL,4362
bryce perkins,QB,nonwhite,2025,carolina_panthers,NFL,4363
bryce young,QB,nonwhite,2025,carolina_panthers,NFL,4364
c.j. beathard,QB,white,2025,detroit_lions,NFL,4365
c.j. stroud,QB,nonwhite,2025,houston_texans,NFL,4366
caleb williams,QB,nonwhite,2025,chicago_bears,NFL,4367
cam miller,QB,white,2025,miami_dolphins,NFL,4368
cam newton,QB,nonwhite,2021,carolina_panthers,NFL,4369
cam ward,QB,nonwhite,2025,tennessee_titans,NFL,4370
carson strong,QB,,2022,arizona_cardinals,NFL,4371
carson wentz,QB,white,2025,minnesota_vikings,NFL,4372
carter bradley,QB,white,2025,jacksonville_jaguars,NFL,4373
case cookus,QB,,2022,los_angeles_rams,NFL,4374
case keenum,QB,white,2025,chicago_bears,NFL,4375
casey bauman,QB,,2024,los_angeles_chargers,NFL,4376
chad henne,QB,white,2022,kansas_city_chiefs,NFL,4377
chad kelly,QB,white,2020,indianapolis_colts,NFL,4378
chase daniel,QB,white,2022,los_angeles_chargers,NFL,4379
chase garbers,QB,white,2023,las_vegas_raiders,NFL,4380
chris oladokun,QB,nonwhite,2025,kansas_city_chiefs,NFL,4381
chris streveler,QB,white,2022,new_york_jets,NFL,4382
clayton thorson,QB,white,2021,new_york_giants,NFL,4383
clayton tune,QB,white,2025,green_bay_packers,NFL,4384
cody kessler,QB,white,2020,new_england_patriots,NFL,4385
cole kelley,QB,,2022,washington_commanders,NFL,4386
colt mccoy,QB,white,2023,arizona_cardinals,NFL,4387
connor bazelak,QB,white,2025,tampa_bay_buccaneers,NFL,4388
cooper rush,QB,white,2025,baltimore_ravens,NFL,4389
d'eriq king,QB,,2022,carolina_panthers,NFL,4390
dak prescott,QB,nonwhite,2025,dallas_cowboys,NFL,4391
daniel jones,QB,white,2025,indianapolis_colts,NFL,4392
danny etling,QB,white,2022,green_bay_packers,NFL,4393
david blough,QB,white,2023,detroit_lions,NFL,4394
david fales,QB,white,2020,new_york_jets,NFL,4395
davis cheek,QB,white,2022,carolina_panthers,NFL,4396
davis mills,QB,white,2025,houston_texans,NFL,4397
davis webb,QB,white,2022,new_york_giants,NFL,4398
derek carr,QB,white,2025,new_orleans_saints,NFL,4399
deshaun watson,QB,nonwhite,2025,cleveland_browns,NFL,4400
deshone kizer,QB,nonwhite,2021,tennessee_titans,NFL,4401
desmond ridder,QB,nonwhite,2025,green_bay_packers,NFL,4402
devin leary,QB,white,2025,baltimore_ravens,NFL,4403
devlin hodges,QB,white,2020,pittsburgh_steelers,NFL,4404
dillon gabriel,QB,nonwhite,2025,cleveland_browns,NFL,4405
dj uiagalelei,QB,nonwhite,2025,los_angeles_chargers,NFL,4406
dorian thompson-robinson,QB,nonwhite,2025,philadelphia_eagles,NFL,4407
drake maye,QB,white,2025,new_england_patriots,NFL,4408
dresser winn,QB,white,2025,los_angeles_rams,NFL,4409
drew brees,QB,white,2021,new_orleans_saints,NFL,4410
drew lock,QB,white,2025,seattle_seahawks,NFL,4411
drew plitt,QB,nonwhite,2023,cincinnati_bengals,NFL,4412
drew stanton,QB,white,2020,tampa_bay_buccaneers,NFL,4413
dustin crum,QB,white,2022,kansas_city_chiefs,NFL,4414
dwayne haskins,QB,nonwhite,2021,pittsburgh_steelers,NFL,4415
e.j. perry,QB,white,2024,jacksonville_jaguars,NFL,4416
easton stick,QB,nonwhite,2025,atlanta_falcons,NFL,4417
emory jones,QB,nonwhite,2025,atlanta_falcons,NFL,4418
feleipe franks,QB,white,2021,atlanta_falcons,NFL,4419
gardner minshew,QB,white,2025,kansas_city_chiefs,NFL,4420
garrett gilbert,QB,white,2022,new_england_patriots,NFL,4421
gavin hardison,QB,,2024,miami_dolphins,NFL,4422
geno smith,QB,nonwhite,2025,las_vegas_raiders,NFL,4423
graham mertz,QB,white,2025,houston_texans,NFL,4424
hendon hooker,QB,nonwhite,2025,new_york_jets,NFL,4425
holton ahlers,QB,white,2023,seattle_seahawks,NFL,4426
hunter dekkers,QB,white,2025,new_orleans_saints,NFL,4427
ian book,QB,white,2024,philadelphia_eagles,NFL,4428
j.j. mccarthy,QB,white,2025,minnesota_vikings,NFL,4429
jack coan,QB,white,2022,indianapolis_colts,NFL,4430
jack plummer,QB,white,2025,carolina_panthers,NFL,4431
jacob dolegala,QB,white,2021,miami_dolphins,NFL,4432
jacob eason,QB,white,2023,new_york_giants,NFL,4433
jacoby brissett,QB,nonwhite,2025,arizona_cardinals,NFL,4434
jake browning,QB,white,2025,cincinnati_bengals,NFL,4435
jake fromm,QB,white,2024,detroit_lions,NFL,4436
jake haener,QB,white,2025,new_orleans_saints,NFL,4437
jake luton,QB,white,2024,las_vegas_raiders,NFL,4438
jake rudock,QB,white,2020,miami_dolphins,NFL,4439
jalen hurts,QB,nonwhite,2025,philadelphia_eagles,NFL,4440
jalen milroe,QB,nonwhite,2025,seattle_seahawks,NFL,4441
jameis winston,QB,nonwhite,2025,new_york_giants,NFL,4442
james blackman,QB,nonwhite,2023,miami_dolphins,NFL,4443
james morgan,QB,white,2022,arizona_cardinals,NFL,4444
jared goff,QB,white,2025,detroit_lions,NFL,4445
jaren hall,QB,nonwhite,2024,seattle_seahawks,NFL,4446
jarrett guarantano,QB,nonwhite,2022,denver_broncos,NFL,4447
jarrett stidham,QB,white,2025,denver_broncos,NFL,4448
jason bean,QB,nonwhite,2025,indianapolis_colts,NFL,4449
jaxson dart,QB,white,2025,new_york_giants,NFL,4450
jayden daniels,QB,nonwhite,2025,washington_commanders,NFL,4451
jeff driskel,QB,white,2025,washington_commanders,NFL,4452
jimmy garoppolo,QB,white,2025,los_angeles_rams,NFL,4453
joe burrow,QB,white,2025,cincinnati_bengals,NFL,4454
joe flacco,QB,white,2025,cincinnati_bengals,NFL,4455
joe milton iii,QB,nonwhite,2025,dallas_cowboys,NFL,4456
joe webb,QB,nonwhite,2020,new_york_giants,NFL,4457
