player_name,player_position,race,league_level,example_team,example_year,player_id
mike adams,DB,nonwhite,NFL,carolina_panthers,2018,2508
leon hall,DB,nonwhite,NFL,new_york_giants,2016,2509
ricardo colclough,DB,nonwhite,NFL,pittsburgh_steelers,2005,2510
akeem king,DB,nonwhite,NFL,seattle_seahawks,2018,2511
patrick robinson,DB,nonwhite,NFL,new_orleans_saints,2011,2512
jordan dangerfield,DB,nonwhite,NFL,pittsburgh_steelers,2018,2513
brandon underwood,DB,nonwhite,NFL,green_bay_packers,2009,2514
benny barnes,DB,nonwhite,NFL,dallas_cowboys,1979,2515
donovan greer,DB,nonwhite,NFL,buffalo_bills,1999,2516
dwight hicks,DB,nonwhite,NFL,san_francisco_49ers,1981,2517
troy vincent,DB,nonwhite,NFL,philadelphia_eagles,2001,2518
xavier woods,DB,nonwhite,NFL,dallas_cowboys,2018,2519
marcus robertson,DB,nonwhite,NFL,tennessee_titans,1999,2520
curome cox,DB,nonwhite,NFL,denver_broncos,2006,2521
jamal adams,DB,nonwhite,NFL,new_york_jets,2018,2522
malik golden,DB,nonwhite,NFL,pittsburgh_steelers,2018,2523
david tate,DB,nonwhite,NFL,new_york_giants,1993,2524
kenny moore,DB,nonwhite,NFL,indianapolis_colts,2018,2525
mike spivey,DB,nonwhite,NFL,new_orleans_saints,1981,2526
james bradberry,DB,nonwhite,NFL,carolina_panthers,2016,2527
tavon wilson,DB,nonwhite,NFL,detroit_lions,2018,2528
lamarcus joyner,DB,nonwhite,NFL,los_angeles_rams,2018,2529
lorenzo lynch,DB,nonwhite,NFL,oakland_raiders,1997,2530
craig james,DB,nonwhite,NFL,minnesota_vikings,2018,2531
michael downs,DB,nonwhite,NFL,dallas_cowboys,1985,2532
nolan carroll,DB,nonwhite,NFL,philadelphia_eagles,2016,2533
corey fuller,DB,nonwhite,NFL,cleveland_browns,2001,2534
deshea townsend,DB,nonwhite,NFL,pittsburgh_steelers,2005,2535
robert alford,DB,nonwhite,NFL,atlanta_falcons,2016,2536
tebucky jones,DB,nonwhite,NFL,new_england_patriots,2002,2537
bobby taylor,DB,nonwhite,NFL,philadelphia_eagles,1995,2538
cameron sutton,DB,nonwhite,NFL,pittsburgh_steelers,2018,2539
mark collins,DB,nonwhite,NFL,kansas_city_chiefs,1994,2540
muhammad oliver,DB,nonwhite,NFL,miami_dolphins,1994,2541
bryant westbrook,DB,nonwhite,NFL,detroit_lions,1997,2542
captain munnerlyn,DB,nonwhite,NFL,minnesota_vikings,2016,2543
isaac yiadom,DB,nonwhite,NFL,denver_broncos,2018,2544
brian poole,DB,nonwhite,NFL,atlanta_falcons,2016,2545
troy nolan,DB,nonwhite,NFL,houston_texans,2010,2546
brian davis,DB,white,NFL,washington_redskins,1987,2547
harrison smith,DB,white,NFL,minnesota_vikings,2016,2548
kevin king,DB,nonwhite,NFL,green_bay_packers,2018,2549
tom nelson,DB,white,NFL,cincinnati_bengals,2010,2550
tramaine brock,DB,nonwhite,NFL,san_francisco_49ers,2016,2551
logan ryan,DB,nonwhite,NFL,new_england_patriots,2016,2552
lucious smith,DB,nonwhite,NFL,buffalo_bills,1984,2553
brian williams,DB,nonwhite,NFL,jacksonville_jaguars,2006,2554
adrian amos,DB,nonwhite,NFL,chicago_bears,2018,2555
jim duncan,DB,nonwhite,NFL,baltimore_colts,1971,2556
antonio cromartie,DB,nonwhite,NFL,new_york_jets,2015,2557
antone exum,DB,nonwhite,NFL,san_francisco_49ers,2018,2558
glover quin,DB,nonwhite,NFL,detroit_lions,2013,2559
corey raymond,DB,nonwhite,NFL,detroit_lions,1995,2560
steve wilson,DB,white,NFL,dallas_cowboys,1980,2561
leroy irvin,DB,nonwhite,NFL,los_angeles_rams,1983,2562
phillip buchanon,DB,nonwhite,NFL,washington_redskins,2010,2563
lyle blackwood,DB,white,NFL,miami_dolphins,1981,2564
craig newsome,DB,nonwhite,NFL,green_bay_packers,1998,2565
marvin cobb,DB,nonwhite,NFL,cincinnati_bengals,1976,2566
terrell edmunds,DB,nonwhite,NFL,pittsburgh_steelers,2018,2567
craig mager,DB,white,NFL,san_diego_chargers,2016,2568
skip thomas,DB,nonwhite,NFL,oakland_raiders,1977,2569
ronnie harrison,DB,nonwhite,NFL,jacksonville_jaguars,2018,2570
mike doss,DB,nonwhite,NFL,indianapolis_colts,2005,2571
dexter mccleon,DB,nonwhite,NFL,st_louis_rams,2000,2572
jim nettles,DB,nonwhite,NFL,los_angeles_rams,1971,2573
hank poteat,DB,nonwhite,NFL,new_york_jets,2008,2574
malcolm jenkins,DB,nonwhite,NFL,philadelphia_eagles,2016,2575
aeneas williams,DB,nonwhite,NFL,st_louis_rams,2001,2576
aaron glenn,DB,nonwhite,NFL,houston_texans,2002,2577
perry williams,DB,nonwhite,NFL,new_york_giants,1991,2578
dexter jackson,DB,nonwhite,NFL,tampa_bay_buccaneers,2005,2579
john harris,DB,nonwhite,NFL,seattle_seahawks,1983,2580
josh wilson,DB,nonwhite,NFL,seattle_seahawks,2008,2581
tim mckyer,DB,nonwhite,NFL,san_francisco_49ers,1989,2582
david rivers,DB,nonwhite,NFL,tampa_bay_buccaneers,2018,2583
lawyer milloy,DB,nonwhite,NFL,new_england_patriots,2001,2584
john johnson,DB,nonwhite,NFL,los_angeles_rams,2018,2585
jonathan jones,DB,nonwhite,NFL,new_england_patriots,2018,2586
gerald sensabaugh,DB,nonwhite,NFL,jacksonville_jaguars,2006,2587
lenny mcgill,DB,nonwhite,NFL,green_bay_packers,1995,2588
adam jones,DB,nonwhite,NFL,cincinnati_bengals,2015,2589
deshon elliott,DB,nonwhite,NFL,baltimore_ravens,2018,2590
albert lewis,DB,nonwhite,NFL,kansas_city_chiefs,1993,2591
jaire alexander,DB,nonwhite,NFL,green_bay_packers,2018,2592
david macklin,DB,nonwhite,NFL,indianapolis_colts,2003,2593
michael griffin,DB,nonwhite,NFL,tennessee_titans,2014,2594
sherrod martin,DB,nonwhite,NFL,carolina_panthers,2010,2595
will demps,DB,nonwhite,NFL,baltimore_ravens,2003,2596
leigh bodden,DB,nonwhite,NFL,new_england_patriots,2010,2597
herman edwards,DB,nonwhite,NFL,philadelphia_eagles,1980,2598
ryan mcneil,DB,nonwhite,NFL,san_diego_chargers,2001,2599
darren carrington,DB,nonwhite,NFL,san_diego_chargers,1994,2600
denzel ward,DB,nonwhite,NFL,cleveland_browns,2018,2601
brian washington,DB,nonwhite,NFL,new_york_jets,1993,2602
william gay,DB,nonwhite,NFL,pittsburgh_steelers,2016,2603
mike richardson,DB,nonwhite,NFL,chicago_bears,1985,2604
marcus hudson,DB,nonwhite,NFL,carolina_panthers,2010,2605
duron harmon,DB,nonwhite,NFL,new_england_patriots,2015,2606
cyrus jones,DB,nonwhite,NFL,new_england_patriots,2016,2607
ty law,DB,nonwhite,NFL,new_england_patriots,2001,2608
justin bethel,DB,nonwhite,NFL,arizona_cardinals,2015,2609
chris prosinski,DB,white,NFL,jacksonville_jaguars,2012,2610
bobby williams,DB,nonwhite,NFL,detroit_lions,1970,2611
ricardo allen,DB,nonwhite,NFL,atlanta_falcons,2016,2612
malcolm butler,DB,nonwhite,NFL,new_england_patriots,2016,2613
doug beaudoin,DB,white,NFL,san_diego_chargers,1981,2614
blake countess,DB,nonwhite,NFL,los_angeles_rams,2018,2615
willie brown,DB,nonwhite,NFL,oakland_raiders,1977,2616
damon webb,DB,nonwhite,NFL,tennessee_titans,2018,2617
donnie shell,DB,nonwhite,NFL,pittsburgh_steelers,1976,2618
ricky manning,DB,nonwhite,NFL,carolina_panthers,2003,2619
marcus allen,DB,nonwhite,NFL,pittsburgh_steelers,2018,2620
denzel rice,DB,nonwhite,NFL,houston_texans,2016,2621
brent grimes,DB,nonwhite,NFL,tampa_bay_buccaneers,2018,2622
sean davis,DB,nonwhite,NFL,pittsburgh_steelers,2016,2623
carl lee,DB,nonwhite,NFL,minnesota_vikings,1987,2624
cedric griffin,DB,nonwhite,NFL,minnesota_vikings,2009,2625
ronald darby,DB,nonwhite,NFL,buffalo_bills,2016,2626
earl thomas,DB,nonwhite,NFL,seattle_seahawks,2016,2627
deon bush,DB,nonwhite,NFL,chicago_bears,2018,2628
aaron beasley,DB,nonwhite,NFL,jacksonville_jaguars,1996,2629
william white,DB,nonwhite,NFL,kansas_city_chiefs,1994,2630
wayne haddix,DB,nonwhite,NFL,new_york_giants,1988,2631
steve gregory,DB,white,NFL,new_england_patriots,2013,2632
jeremy lane,DB,nonwhite,NFL,seattle_seahawks,2016,2633
rodney harrison,DB,nonwhite,NFL,new_england_patriots,2008,2634
chad cota,DB,white,NFL,carolina_panthers,1996,2635
doug evans,DB,nonwhite,NFL,green_bay_packers,1995,2636
randall gay,DB,nonwhite,NFL,new_orleans_saints,2008,2637
carl howard,DB,nonwhite,NFL,new_york_jets,1986,2638
deangelo hall,DB,nonwhite,NFL,washington_redskins,2013,2639
mike hughes,DB,nonwhite,NFL,jacksonville_jaguars,2018,2640
nick nelson,DB,nonwhite,NFL,oakland_raiders,2018,2641
kendall fuller,DB,nonwhite,NFL,kansas_city_chiefs,2018,2642
kevin ross,DB,nonwhite,NFL,kansas_city_chiefs,1993,2643
donte deayon,DB,nonwhite,NFL,los_angeles_rams,2018,2644
fulton walker,DB,nonwhite,NFL,miami_dolphins,1984,2645
michael joseph,DB,nonwhite,NFL,chicago_bears,2018,2646
chris harris,DB,nonwhite,NFL,denver_broncos,2016,2647
mj stewart,DB,nonwhite,NFL,tampa_bay_buccaneers,2018,2648
marcus gilchrist,DB,nonwhite,NFL,new_york_jets,2015,2649
tim jennings,DB,nonwhite,NFL,chicago_bears,2012,2650
nate ebner,DB,white,NFL,new_england_patriots,2018,2651
james hasty,DB,nonwhite,NFL,new_york_jets,1994,2652
don griffin,DB,nonwhite,NFL,san_francisco_49ers,1987,2653
quinten rollins,DB,nonwhite,NFL,green_bay_packers,2016,2654
eric thomas,DB,nonwhite,NFL,cincinnati_bengals,1989,2655
joey browner,DB,nonwhite,NFL,minnesota_vikings,1989,2656
eric wright,DB,nonwhite,NFL,san_francisco_49ers,1981,2657
jacob lacey,DB,nonwhite,NFL,indianapolis_colts,2010,2658
antwaun molden,DB,nonwhite,NFL,new_england_patriots,2011,2659
issiac holt,DB,nonwhite,NFL,dallas_cowboys,1991,2660
james sanders,DB,nonwhite,NFL,new_england_patriots,2006,2661
tj ward,DB,nonwhite,NFL,denver_broncos,2016,2662
dj hayden,DB,nonwhite,NFL,oakland_raiders,2016,2663
dante wesley,DB,nonwhite,NFL,carolina_panthers,2003,2664
yeremiah bell,DB,nonwhite,NFL,miami_dolphins,2010,2665
tim hauck,DB,white,NFL,indianapolis_colts,1998,2666
bucky brooks,DB,nonwhite,NFL,green_bay_packers,1996,2667
bennie blades,DB,nonwhite,NFL,detroit_lions,1991,2668
pat sims,DB,nonwhite,NFL,cincinnati_bengals,2016,2669
ryan clark,DB,nonwhite,NFL,pittsburgh_steelers,2013,2670
bruce pickens,DB,nonwhite,NFL,atlanta_falcons,1993,2671
josh hawkins,DB,nonwhite,NFL,green_bay_packers,2016,2672
michael lewis,DB,nonwhite,NFL,new_orleans_saints,2003,2673
terry hoage,DB,white,NFL,houston_oilers,1993,2674
nate allen,DB,nonwhite,NFL,minnesota_vikings,1976,2675
corey white,DB,nonwhite,NFL,buffalo_bills,2016,2676
craig steltz,DB,white,NFL,chicago_bears,2009,2677
eric king,DB,nonwhite,NFL,tennessee_titans,2008,2678
miles killebrew,DB,nonwhite,NFL,detroit_lions,2018,2679
bashaud breeland,DB,nonwhite,NFL,green_bay_packers,2018,2680
vernon dean,DB,nonwhite,NFL,washington_redskins,1982,2681
chris maragos,DB,white,NFL,philadelphia_eagles,2016,2682
cato june,DB,nonwhite,NFL,indianapolis_colts,2006,2683
scott case,DB,white,NFL,atlanta_falcons,1990,2684
step durham,DB,nonwhite,NFL,kansas_city_chiefs,2018,2685
dainon sidney,DB,nonwhite,NFL,tennessee_titans,2002,2686
mel renfro,DB,nonwhite,NFL,dallas_cowboys,1970,2687
asante samuel,DB,nonwhite,NFL,new_england_patriots,2006,2688
holton hill,DB,nonwhite,NFL,minnesota_vikings,2018,2689
josh shaw,DB,nonwhite,NFL,cincinnati_bengals,2016,2690
william middleton,DB,nonwhite,NFL,atlanta_falcons,2009,2691
leroy butler,DB,nonwhite,NFL,green_bay_packers,1998,2692
george odum,DB,nonwhite,NFL,indianapolis_colts,2018,2693
jackie wallace,DB,nonwhite,NFL,baltimore_colts,1976,2694
tony mcrae,DB,nonwhite,NFL,cincinnati_bengals,2018,2695
chris gamble,DB,nonwhite,NFL,carolina_panthers,2005,2696
keiwan ratliff,DB,nonwhite,NFL,cincinnati_bengals,2005,2697
james ihedigbo,DB,nonwhite,NFL,detroit_lions,2014,2698
martin bayless,DB,nonwhite,NFL,kansas_city_chiefs,1993,2699
chris crocker,DB,nonwhite,NFL,cincinnati_bengals,2010,2700
jerome henderson,DB,nonwhite,NFL,new_york_jets,1998,2701
kevin peterson,DB,nonwhite,NFL,los_angeles_rams,2018,2702
dmontre wade,DB,nonwhite,NFL,kansas_city_chiefs,2018,2703
george atkinson,DB,nonwhite,NFL,oakland_raiders,1977,2704
al harris,DB,nonwhite,NFL,green_bay_packers,2007,2705
cornell green,DB,nonwhite,NFL,dallas_cowboys,1970,2706
roderick hood,DB,nonwhite,NFL,arizona_cardinals,2008,2707
eugene wilson,DB,nonwhite,NFL,new_england_patriots,2005,2708
jeff heath,DB,white,NFL,dallas_cowboys,2018,2709
reynaldo hill,DB,nonwhite,NFL,tennessee_titans,2008,2710
travis curtis,DB,nonwhite,NFL,minnesota_vikings,1989,2711
adrian colbert,DB,nonwhite,NFL,san_francisco_49ers,2018,2712
jim hudson,DB,white,NFL,new_york_jets,1969,2713
marcus cooper,DB,nonwhite,NFL,kansas_city_chiefs,2013,2714
anthony smith,DB,nonwhite,NFL,pittsburgh_steelers,2006,2715
coty sensabaugh,DB,nonwhite,NFL,tennessee_titans,2014,2716
derwin james,DB,nonwhite,NFL,los_angeles_chargers,2018,2717
roy williams,DB,nonwhite,NFL,cincinnati_bengals,2010,2718
michael johnson,DB,nonwhite,NFL,new_york_giants,2007,2719
pete shaw,DB,nonwhite,NFL,san_diego_chargers,1981,2720
sheldon brown,DB,nonwhite,NFL,cleveland_browns,2012,2721
chris reis,DB,white,NFL,new_orleans_saints,2008,2722
dwight smith,DB,nonwhite,NFL,tampa_bay_buccaneers,2003,2723
levi wallace,DB,nonwhite,NFL,buffalo_bills,2018,2724
aj moore,DB,nonwhite,NFL,houston_texans,2018,2725
champ bailey,DB,nonwhite,NFL,denver_broncos,2012,2726
george teague,DB,nonwhite,NFL,green_bay_packers,1995,2727
dewey mcdonald,DB,nonwhite,NFL,indianapolis_colts,2015,2728
maurice harvey,DB,nonwhite,NFL,green_bay_packers,1981,2729
tyvon branch,DB,white,NFL,oakland_raiders,2012,2730
dana hall,DB,nonwhite,NFL,jacksonville_jaguars,1996,2731
carl carter,DB,nonwhite,NFL,cincinnati_bengals,1990,2732
malik hooker,DB,nonwhite,NFL,indianapolis_colts,2018,2733
crevon leblanc,DB,nonwhite,NFL,chicago_bears,2016,2734
eric davis,DB,nonwhite,NFL,san_francisco_49ers,1994,2735
pierson prioleau,DB,nonwhite,NFL,washington_redskins,2005,2736
morris claiborne,DB,nonwhite,NFL,new_york_jets,2018,2737
raven greene,DB,nonwhite,NFL,green_bay_packers,2018,2738
travis daniels,DB,nonwhite,NFL,kansas_city_chiefs,2011,2739
merton hanks,DB,nonwhite,NFL,san_francisco_49ers,1998,2740
lenzy pipkins,DB,nonwhite,NFL,cleveland_browns,2018,2741
will hill,DB,nonwhite,NFL,baltimore_ravens,2014,2742
antrel rolle,DB,nonwhite,NFL,new_york_giants,2010,2743
tim fox,DB,white,NFL,new_england_patriots,1976,2744
cliff harris,DB,white,NFL,dallas_cowboys,1972,2745
randy hilliard,DB,nonwhite,NFL,denver_broncos,1994,2746
cornell armstrong,DB,nonwhite,NFL,miami_dolphins,2018,2747
ahkello witherspoon,DB,nonwhite,NFL,san_francisco_49ers,2018,2748
larry anderson,DB,nonwhite,NFL,pittsburgh_steelers,1979,2749
armani watts,DB,nonwhite,NFL,kansas_city_chiefs,2018,2750
vincent fuller,DB,nonwhite,NFL,tennessee_titans,2008,2751
samari rolle,DB,nonwhite,NFL,tennessee_titans,1999,2752
leigh torrence,DB,nonwhite,NFL,new_orleans_saints,2011,2753
mike fuller,DB,white,NFL,cincinnati_bengals,1981,2754
kendrick lewis,DB,nonwhite,NFL,tennessee_titans,2018,2755
duke dawson,DB,nonwhite,NFL,new_england_patriots,2018,2756
ronnie bradford,DB,nonwhite,NFL,denver_broncos,1994,2757
davon house,DB,nonwhite,NFL,green_bay_packers,2014,2758
andre dyson,DB,nonwhite,NFL,seattle_seahawks,2005,2759
ray buchanan,DB,nonwhite,NFL,atlanta_falcons,1998,2760
jordan lucas,DB,nonwhite,NFL,kansas_city_chiefs,2018,2761
jamal carter,DB,nonwhite,NFL,denver_broncos,2018,2762
deatrick nichols,DB,nonwhite,NFL,arizona_cardinals,2018,2763
anthony parker,DB,nonwhite,NFL,minnesota_vikings,1994,2764
usama young,DB,nonwhite,NFL,cleveland_browns,2011,2765
james williams,DB,nonwhite,NFL,buffalo_bills,1993,2766
keenan lewis,DB,nonwhite,NFL,new_orleans_saints,2014,2767
vernon fox,DB,nonwhite,NFL,denver_broncos,2008,2768
sean smith,DB,nonwhite,NFL,oakland_raiders,2016,2769
nevin lawson,DB,nonwhite,NFL,detroit_lions,2018,2770
danorris searcy,DB,nonwhite,NFL,tennessee_titans,2016,2771
shaun gayle,DB,nonwhite,NFL,chicago_bears,1985,2772
walt sumner,DB,white,NFL,cleveland_browns,1970,2773
kyzir white,DB,nonwhite,NFL,los_angeles_chargers,2018,2774
vince newsome,DB,nonwhite,NFL,los_angeles_rams,1989,2775
russell gary,DB,nonwhite,NFL,new_orleans_saints,1981,2776
victor green,DB,nonwhite,NFL,new_england_patriots,2002,2777
colin jones,DB,white,NFL,carolina_panthers,2016,2778
mike weger,DB,white,NFL,detroit_lions,1970,2779
chris owens,DB,nonwhite,NFL,cleveland_browns,2013,2780
mickey washington,DB,nonwhite,NFL,jacksonville_jaguars,1996,2781
roman harper,DB,nonwhite,NFL,new_orleans_saints,2006,2782
peyton thompson,DB,white,NFL,jacksonville_jaguars,2016,2783
byron jones,DB,nonwhite,NFL,dallas_cowboys,2018,2784
dawan landry,DB,nonwhite,NFL,jacksonville_jaguars,2012,2785
mike harden,DB,nonwhite,NFL,los_angeles_raiders,1990,2786
bryant salter,DB,nonwhite,NFL,san_diego_chargers,1971,2787
joe king,DB,nonwhite,NFL,oakland_raiders,1995,2788
jj wilcox,DB,nonwhite,NFL,indianapolis_colts,2018,2789
michael hamlin,DB,nonwhite,NFL,dallas_cowboys,2010,2790
carlton davis,DB,nonwhite,NFL,tampa_bay_buccaneers,2018,2791
ashton youboty,DB,nonwhite,NFL,buffalo_bills,2008,2792
chris milton,DB,nonwhite,NFL,indianapolis_colts,2018,2793
jerry logan,DB,white,NFL,baltimore_colts,1971,2794
trevor williams,DB,nonwhite,NFL,san_diego_chargers,2016,2795
darryl morris,DB,nonwhite,NFL,san_francisco_49ers,2013,2796
scott frost,DB,white,NFL,new_york_jets,2000,2797
quandre diggs,DB,nonwhite,NFL,detroit_lions,2018,2798
adam archuleta,DB,white,NFL,st_louis_rams,2003,2799
tim collier,DB,nonwhite,NFL,san_francisco_49ers,1983,2800
anthony newman,DB,nonwhite,NFL,los_angeles_rams,1989,2801
juran bolden,DB,nonwhite,NFL,atlanta_falcons,2003,2802
devin hester,DB,nonwhite,NFL,baltimore_ravens,2016,2803
eric johnson,DB,white,NFL,oakland_raiders,2003,2804
pat terrell,DB,nonwhite,NFL,carolina_panthers,1996,2805
matt darby,DB,nonwhite,NFL,buffalo_bills,1993,2806
richmond flowers,DB,white,NFL,dallas_cowboys,1970,2807
nate ramsey,DB,nonwhite,NFL,philadelphia_eagles,1970,2808
dj johnson,DB,nonwhite,NFL,washington_redskins,2012,2809
ellis hobbs,DB,nonwhite,NFL,new_england_patriots,2008,2810
jimmy allen,DB,nonwhite,NFL,pittsburgh_steelers,1976,2811
chris mcalister,DB,nonwhite,NFL,baltimore_ravens,2003,2812
reggie nelson,DB,nonwhite,NFL,oakland_raiders,2016,2813
tedric thompson,DB,nonwhite,NFL,seattle_seahawks,2018,2814
marcus turner,DB,nonwhite,NFL,new_york_jets,1993,2815
kevin barnes,DB,nonwhite,NFL,washington_redskins,2010,2816
chris houston,DB,nonwhite,NFL,detroit_lions,2013,2817
chris hope,DB,nonwhite,NFL,pittsburgh_steelers,2005,2818
nate wright,DB,nonwhite,NFL,minnesota_vikings,1976,2819
vonn bell,DB,nonwhite,NFL,new_orleans_saints,2016,2820
oliver davis,DB,nonwhite,NFL,cincinnati_bengals,1981,2821
isaiah oliver,DB,nonwhite,NFL,atlanta_falcons,2018,2822
kareem moore,DB,nonwhite,NFL,washington_redskins,2010,2823
gerald small,DB,nonwhite,NFL,miami_dolphins,1981,2824
dale carter,DB,nonwhite,NFL,kansas_city_chiefs,1994,2825
casey hayward,DB,nonwhite,NFL,green_bay_packers,2014,2826
sergio brown,DB,nonwhite,NFL,new_england_patriots,2011,2827
mike mckenzie,DB,nonwhite,NFL,green_bay_packers,2003,2828
chris green,DB,nonwhite,NFL,miami_dolphins,1992,2829
tyrone carter,DB,nonwhite,NFL,pittsburgh_steelers,2006,2830
darius butler,DB,nonwhite,NFL,indianapolis_colts,2013,2831
mike prior,DB,white,NFL,green_bay_packers,1994,2832
doug middleton,DB,nonwhite,NFL,new_york_jets,2018,2833
eddie jackson,DB,nonwhite,NFL,chicago_bears,2018,2834
jerraud powers,DB,nonwhite,NFL,baltimore_ravens,2016,2835
cary williams,DB,nonwhite,NFL,baltimore_ravens,2012,2836
curtis riley,DB,nonwhite,NFL,new_york_giants,2018,2837
darren anderson,DB,nonwhite,NFL,kansas_city_chiefs,1994,2838
jordan poyer,DB,white,NFL,buffalo_bills,2018,2839
deshawn shead,DB,nonwhite,NFL,detroit_lions,2018,2840
jimmy hitchcock,DB,nonwhite,NFL,minnesota_vikings,1998,2841
ted watts,DB,nonwhite,NFL,los_angeles_raiders,1984,2842
charles mincy,DB,nonwhite,NFL,kansas_city_chiefs,1993,2843
nick harper,DB,nonwhite,NFL,indianapolis_colts,2005,2844
jerry holmes,DB,nonwhite,NFL,new_york_jets,1986,2845
robert bailey,DB,nonwhite,NFL,dallas_cowboys,1995,2846
ralph brown,DB,nonwhite,NFL,arizona_cardinals,2008,2847
tim mcdonald,DB,nonwhite,NFL,san_francisco_49ers,1998,2848
david fulcher,DB,nonwhite,NFL,cincinnati_bengals,1989,2849
norm thompson,DB,nonwhite,NFL,st_louis_cardinals,1972,2850
tim watson,DB,nonwhite,NFL,kansas_city_chiefs,1993,2851
paul oliver,DB,nonwhite,NFL,san_diego_chargers,2008,2852
todd bell,DB,nonwhite,NFL,philadelphia_eagles,1988,2853
nate clements,DB,nonwhite,NFL,buffalo_bills,2001,2854
scott perry,DB,white,NFL,cincinnati_bengals,1976,2855
quintin mikell,DB,nonwhite,NFL,philadelphia_eagles,2010,2856
jc jackson,DB,nonwhite,NFL,new_england_patriots,2018,2857
von hutchins,DB,nonwhite,NFL,indianapolis_colts,2004,2858
lardarius webb,DB,nonwhite,NFL,baltimore_ravens,2016,2859
don carey,DB,nonwhite,NFL,jacksonville_jaguars,2010,2860
ronald martin,DB,nonwhite,NFL,indianapolis_colts,2018,2861
josh barrett,DB,nonwhite,NFL,denver_broncos,2009,2862
kevin williams,DB,nonwhite,NFL,miami_dolphins,2000,2863
byron maxwell,DB,nonwhite,NFL,seattle_seahawks,2014,2864
delano hill,DB,nonwhite,NFL,seattle_seahawks,2018,2865
stephon gilmore,DB,nonwhite,NFL,new_england_patriots,2018,2866
mike jenkins,DB,nonwhite,NFL,dallas_cowboys,2010,2867
james washington,DB,nonwhite,NFL,dallas_cowboys,1994,2868
will blackmon,DB,nonwhite,NFL,new_york_giants,2010,2869
denard walker,DB,nonwhite,NFL,tennessee_titans,1999,2870
rayshawn jenkins,DB,nonwhite,NFL,los_angeles_chargers,2018,2871
fred bennett,DB,nonwhite,NFL,cincinnati_bengals,2010,2872
parry nickerson,DB,nonwhite,NFL,new_york_jets,2018,2873
jim marsalis,DB,nonwhite,NFL,kansas_city_chiefs,1970,2874
terry cousin,DB,nonwhite,NFL,jacksonville_jaguars,2006,2875
jake scott,DB,white,NFL,miami_dolphins,1972,2876
dexter mcdonald,DB,nonwhite,NFL,oakland_raiders,2016,2877
nate odomes,DB,nonwhite,NFL,buffalo_bills,1992,2878
neal colzie,DB,nonwhite,NFL,oakland_raiders,1977,2879
dre kirkpatrick,DB,nonwhite,NFL,cincinnati_bengals,2016,2880
jarrett bush,DB,nonwhite,NFL,green_bay_packers,2009,2881
jaylen hill,DB,nonwhite,NFL,baltimore_ravens,2018,2882
